id_individu,cluster_kmeans,cluster_cah,target,Dim.1,Dim.2,Dim.3
3565,3,1,Dropout,-3.980021916150503,2.150379938652234,1.2257244570305776
3566,1,2,Dropout,-0.6147912000581637,1.2574056875381163,1.9650038500358813
3567,2,3,Graduate,9.30355898175792,3.774469660797094,1.5440306390465253
3568,1,2,Graduate,-0.026044024163249732,-1.561548029789988,-0.9346493439475015
3569,1,2,Graduate,0.12046859335670104,-0.49034268380050217,-1.1779143762605109
3570,3,1,Dropout,-4.200667442254582,1.823160891079153,-0.2686514358927335
3571,1,2,Graduate,0.15809715358589324,-0.3102103097856238,-1.418016084997467
3572,1,2,Graduate,0.22595800531782573,-1.239241508027233,1.6912524512779095
3573,2,3,Dropout,2.394268338883155,3.9389865396758377,1.548455816749775
3574,3,1,Enrolled,-3.460082893492824,-0.30970275411598575,-0.37241473432567557
3575,1,2,Graduate,0.6252684733638029,-1.4093877332239826,-0.6146348928441432
3576,1,2,Graduate,0.7067223141478876,-0.6344360805124728,0.538772375575765
3577,1,2,Graduate,-0.788690570986446,-0.5222510405073126,-1.844077961017284
3578,1,2,Dropout,0.7518183480650176,3.299432535425622,-2.9795278045222764
3579,3,1,Dropout,-3.9398868226813986,-0.3108301788272952,-0.6914234770012975
3580,1,2,Graduate,0.6639980908386482,-1.4310527223236362,1.3787913236228324
3581,1,2,Graduate,0.5000352646149989,-0.8885088143827382,2.4348344905589383
3582,1,2,Graduate,1.1233232877395882,0.5096576040265179,1.2900571392253901
3583,3,1,Dropout,-4.299891726553268,0.8669121817517692,2.249680400420782
3584,1,2,Enrolled,-0.8356057186627912,0.7982414771612618,-1.2958871710745232
3585,1,2,Graduate,1.6352218012479116,2.0045796877161055,1.3552025141958013
3586,1,2,Dropout,0.44240719857807725,1.0654829607333627,-1.0665580433723125
3587,3,1,Dropout,-6.1376949867069905,0.7715735838706476,0.9462788061672431
3588,2,3,Graduate,4.462946742172374,0.7152940541053592,0.23697419400753697
3589,1,2,Graduate,0.196695248829319,-0.7444838048996297,-0.12812952870475938
3590,3,1,Dropout,-4.029961994975969,1.8134566428478414,2.4793608031642
3591,3,1,Enrolled,-3.3341856908667413,0.12220304321469064,-1.3234992396772296
3592,1,2,Enrolled,1.3994382032629298,-0.6848774683293052,-0.3862641848344817
3593,2,2,Dropout,2.9921130663689612,2.166672225770758,-0.9433701222504595
3594,1,2,Dropout,-0.0759796941419654,-0.43729639587762964,-0.20497654920608227
3595,1,2,Enrolled,-0.10769843322658464,1.6357720675315925,-1.9061072644838402
3596,1,2,Dropout,0.08947354752691256,0.27123544884051654,1.907744939396682
3597,1,2,Enrolled,0.42578051987906934,0.08992910402609701,2.7781875710071993
3598,1,2,Graduate,0.4014658351877385,-1.5615813748620184,-0.07841796827546767
3599,1,2,Graduate,0.6188694867426985,-1.6538543736304225,-1.036518921892434
3600,2,3,Dropout,2.9552142635662815,0.6055587255356883,-0.07868098459502507
3601,3,1,Dropout,-6.281561144505004,-0.06009563610294032,-0.17794169783969235
3602,1,2,Graduate,0.3599184795007485,-1.104471572608652,-0.11736291742378106
3603,1,2,Graduate,0.34721580437036836,-1.0074419970977584,-0.454492116206618
3604,1,2,Enrolled,-0.4361593268559716,-0.9343993281407318,-0.48274425941018445
3605,1,2,Graduate,0.09153264611052182,-1.1142497552413482,0.3601557616359501
3606,1,2,Graduate,0.0714622286277646,-0.7639328877973062,-0.14175661469034428
3607,1,2,Dropout,0.6612155872097444,0.9290497066525684,-0.6552315471762589
3608,3,1,Enrolled,-5.786127561753953,-0.8569183483895639,0.5441256141320489
3609,1,2,Dropout,0.07567951756409959,-1.0856094362323543,-0.6691181379032474
3610,3,1,Enrolled,-5.959638018015898,-0.2486327822716278,-0.10823088601991768
3611,1,2,Enrolled,-0.5121927777459598,-0.5656767432943051,0.7513217833556322
3612,1,2,Graduate,0.6480716752240563,-0.6586344916865229,-1.1539041681007176
3613,1,2,Dropout,0.5140004850045838,-0.2973613498441743,1.3607728831259591
3614,1,2,Dropout,-0.6509247571527826,-0.7114110484563804,-0.22745301133887177
3615,1,2,Enrolled,0.6109538288846622,0.9642736479646637,-0.4652348008414255
3616,1,2,Dropout,-0.3716235556599918,0.47562647541285696,-0.2288077833743712
3617,1,2,Enrolled,-0.3623010990962889,-0.7949291167529742,0.823555374317416
3618,1,2,Dropout,0.1110416698756851,-0.771536236403575,-0.22515764158435872
3619,1,2,Graduate,0.4501377818018982,-1.7356018889540545,0.415835375827364
3620,1,2,Graduate,0.7620721965299134,-1.9222067078220417,-0.0413244662179379
3621,1,2,Dropout,1.0213246604459472,0.16637577100019488,-0.7387039327193223
3622,1,2,Graduate,1.985989806100125,-2.0750038649793985,0.04431259535422698
3623,1,2,Graduate,0.7786754911787209,-2.3752857819058817,0.3734810343234451
3624,3,1,Dropout,-1.479533749998142,0.5021323656322241,0.11893392169586553
3625,1,2,Graduate,-0.27683805114661986,-0.6995269937581009,-1.511808476512668
3626,1,2,Enrolled,-0.03684650030557878,0.24767127535746405,-0.38390563181172493
3627,1,2,Dropout,1.1427712237911405,1.2443028205102162,-0.7857131739097102
3628,1,2,Enrolled,0.5940071862477725,-1.9283409927214463,0.032299030999009964
3629,3,1,Dropout,-5.523737187372221,-2.1530117019895574,0.560735084830872
3630,1,2,Graduate,0.37302343381384717,-0.5413570659228534,-0.3854880043542689
3631,1,2,Graduate,1.5894560886483744,-0.8748131488681133,-2.2111249626916627
3632,1,2,Dropout,-0.49268081153242466,0.7809053862789317,-1.7617845207602068
3633,1,2,Enrolled,-0.5369032045341402,-0.4237407856845174,1.4073271642113203
3634,2,2,Graduate,3.1226490254887698,0.6934276413511697,2.1152099729750806
3635,1,2,Graduate,-0.35245774905730526,-1.37027079692987,1.5908685506153828
3636,2,3,Graduate,13.255203026114138,11.174576189875392,-7.776620717504503
3637,1,2,Graduate,0.3971473291870791,-1.2584020612216569,-0.6839041135283348
3638,1,2,Enrolled,0.21613985853957604,3.028563571561162,0.12991763810514276
3639,1,2,Graduate,1.8760705365171904,-1.2522488421958917,0.02487113581303346
3640,1,2,Graduate,0.84894049158549445,-1.4944718103119476,0.3962179858016089
3641,1,2,Graduate,0.6794228930144138,-2.2764876531291844,0.9769075660744206
3642,3,1,Dropout,-4.129002115186512,0.41728182726873364,-2.097508058627595
3643,1,2,Graduate,0.7892647038952669,-0.20474300232543804,0.4443536021550931
3644,1,2,Graduate,-0.02613861855418224,-1.5141961168285092,-1.4570234583154034
3645,1,2,Graduate,0.44511374724513875,-1.6041809237834301,-1.3431262027918232
3646,1,2,Graduate,0.5587217430004886,-1.0628999614523522,-0.6867052419098492
3647,1,2,Enrolled,1.0694017858366374,-0.19130814848285826,0.12361678123994
3648,3,1,Dropout,-3.758506649831019,-0.22384841491623955,0.14972652205999495
3649,1,2,Graduate,1.4825183288394523,-0.8958842626491149,-0.8108149099030987
3650,1,2,Dropout,0.433627409263305,2.0196769462150583,0.06675102951930571
3651,2,3,Graduate,4.692989982531266,-0.6210405499558838,-0.5089595354518315
3652,1,2,Enrolled,0.2756661142035467,0.6654844973939258,-0.764720606005673
3653,1,2,Graduate,1.7886824885067905,-1.8156086379439238,-0.5665368316780591
3654,1,2,Enrolled,1.1579880983915365,-0.7410357393694643,1.398850337545412
3655,1,2,Graduate,0.4328485977866641,-1.4809277448111553,-0.1960848052589348
3656,1,2,Graduate,0.5812245054885783,-1.4528810695012067,2.1285759408931537
3657,1,2,Graduate,-0.10376517815065747,-1.5920769010197913,-0.2931013220971888
3658,1,2,Graduate,1.3944808517231146,-0.8329964561360528,-1.1539574761874143
3659,1,2,Graduate,-0.18916143728461007,-0.9263275921410433,1.6100685343937917
3660,1,2,Enrolled,-0.18529419713693726,-0.556638340517988,2.442450577660041
3661,3,1,Dropout,-3.16924620510654,0.49994116541401085,-1.4540126848412531
3662,1,2,Graduate,0.7681525187710425,-1.3866905454566698,2.057965915412805
3663,1,2,Graduate,-0.15291271333331927,-1.4819138449607974,-0.1361662343517993
3664,1,2,Graduate,1.56113401468799,-1.5824078816631562,-0.07336090283383055
3665,1,2,Dropout,1.5525082146799791,-0.8838847937959162,-0.8899103921209963
3666,1,2,Enrolled,0.5078543188950246,2.4775716864767987,1.6366279040622156
3667,1,2,Dropout,1.8024462206629026,1.2669255477121395,3.205470113560979
3668,3,1,Dropout,-5.016839577047863,0.38209099591894147,-1.1007126984619824
3669,1,2,Graduate,0.5491836686347765,-1.1380384894435083,-0.5918027215786025
3670,1,2,Graduate,1.6954525042977966,-0.35097526857476535,-1.1210872209790474
3671,2,3,Graduate,4.678471677551086,-1.0444080156501054,0.4109334360560753
3672,1,2,Graduate,1.4150858158442179,-1.6831778350831421,1.7403606793176123
3673,1,2,Graduate,0.8084428518066994,-1.6116773816022045,2.3442542977354086
3674,1,2,Graduate,0.21904060353679514,2.7003005744029895,1.867030045667856
3675,1,2,Graduate,0.6974961395926079,-1.974213858892952,-0.01020974533123839
3676,1,2,Graduate,0.3184080537183867,-0.9946520925281028,-1.419821669945292
3677,2,2,Graduate,2.9129523579611942,2.953163585799684,-2.4354844728167406
3678,1,2,Dropout,-1.279500100846096,-0.37118268090750156,-0.5067323115865476
3679,1,2,Graduate,0.7487284692079159,-1.588656059070382,0.3370687416022262
3680,1,2,Graduate,0.6729555758477548,-1.5621902863139199,-1.3182586853189446
3681,3,1,Dropout,-5.929070775258141,-0.8232033383677069,-0.7340713952871617
3682,1,2,Enrolled,-0.5118154975270923,0.054440302624122736,0.18660871762772085
3683,3,1,Dropout,-3.983000840831066,3.2581240763618258,0.15813531975317388
3684,3,1,Graduate,-5.807336486357346,-1.0161753893809995,-1.5333754707042087
3685,1,2,Dropout,-1.001961712590725,0.09102882534884857,0.8693031343561085
3686,1,2,Dropout,0.9193129611966133,-0.15341526712985265,0.22442964639108715
3687,2,3,Dropout,5.156655780265059,2.3268743992886853,-0.1990035722647871
3688,3,1,Dropout,-2.0479434330747606,1.5303376879680197,-0.5300305756757171
3689,1,2,Graduate,0.17607594787950054,0.6573817135866115,1.1783073351034519
3690,1,2,Enrolled,-0.48503628297456713,0.6718761905932817,-0.6168159923010754
3691,1,2,Graduate,-0.21014764845570172,-0.3774895872150976,-1.0176426038423425
3692,3,2,Dropout,-1.2597940513491688,1.695442713961717,-0.9075922689570133
3693,3,1,Dropout,-1.9439523884046088,0.8894812933542293,-0.24742575289003194
3694,1,2,Dropout,-0.2709331762389635,-1.3182602656601716,-0.6682151747261746
3695,3,1,Dropout,-5.7537357328612915,-1.4913631348919574,-0.5222451576354774
3696,3,2,Dropout,-1.4582052796728426,3.2284907733003427,2.262982193276389
3697,1,2,Graduate,-0.032383025216776155,0.11234813708151964,-1.1538188511344627
3698,1,2,Enrolled,-0.38220418469749307,0.1721221190728843,-0.49321153566019477
3699,1,2,Graduate,1.8336341622374281,0.8551005825590213,-1.0198754363312512
3700,3,1,Dropout,-3.516452399472947,0.5653818285596838,-0.9856799012888722
3701,1,2,Enrolled,0.1248805351293559,-0.9098440121039412,-0.6176471416656857
3702,1,2,Enrolled,-0.5604583169178012,-0.04246359658073506,-0.8675607826995947
3703,3,1,Dropout,-4.230850358876881,-0.6066762536608951,-0.3504730461917379
3704,3,1,Dropout,-2.977238353873787,1.0469983958565643,-0.9028466555319017
3705,1,2,Graduate,0.32577779200359114,-0.9230306134968195,-1.1821268143236716
3706,1,2,Dropout,-0.31323723015581745,-0.5994798951416441,0.3190555024866185
3707,1,2,Graduate,0.1355850330845755,-1.0895409682113526,-0.22258098629543757
3708,3,1,Graduate,-5.774720091219581,-1.1772485338197027,-0.7165133545124427
3709,1,2,Dropout,-0.37908603755912185,0.43796350918422966,-0.12309720820314748
3710,1,2,Dropout,-0.9026769323464757,-0.9209073848482368,-0.3514592717052228
3711,1,2,Graduate,-0.4527815950887476,-0.5620297044775165,1.0106587962296383
3712,3,1,Dropout,-5.665395189418871,-1.8017426025882552,3.1578107310289902
3713,1,2,Dropout,-0.5128931210775591,0.9011748132609364,-0.8812025730479159
3714,3,1,Dropout,-2.545652891111912,1.360212072196748,-1.3002942510759292
3715,3,1,Dropout,-3.3793674245425454,4.96063391932197,0.9345722180898124
3716,1,2,Enrolled,-0.5370514837753126,-0.4872260350040336,-1.1096908537841133
3717,1,2,Dropout,-0.531535155354494,-0.5725170731042222,1.4636430266646328
3718,3,1,Graduate,-5.745176012362199,-1.6190310660721132,-0.13086871456257548
3719,3,2,Dropout,-1.4841930264114034,1.0192296797175202,-0.8583179076516535
3720,3,2,Dropout,-1.825878834156406,-0.3444692926090404,0.6470370289814141
3721,1,2,Enrolled,-0.3541446512397499,1.6973784088149297,-1.2233445968255714
3722,3,1,Dropout,-2.6142809464019443,2.4794390105866646,1.8147983117979833
3723,3,1,Dropout,-2.260065632576684,3.782266912792078,0.278487377726135
3724,1,2,Dropout,-1.093822912134093,0.3369441232014462,-0.7184159194854454
3725,1,2,Dropout,-0.5284641441416507,-1.5789545059212458,-1.1672889328802714
3726,2,3,Dropout,2.3384876629207625,1.7831390779085083,0.7872841300319048
3727,3,1,Dropout,-3.8978960118495145,1.8043071231636734,0.5953006091710711
3728,1,2,Graduate,0.42703493001215165,-0.6765693538202165,-0.675341921623254
3729,2,3,Graduate,4.245653017790011,4.648370561008552,0.8649456255239222
3730,2,3,Graduate,4.688358616063316,1.6044841453838532,-0.24267273015009935
3731,1,2,Graduate,1.1809223209155946,-0.025728375555562514,-0.080328487619989
3732,1,3,Dropout,2.6733313879061886,0.8080600537490739,-0.8724004248528299
3733,3,1,Graduate,-5.714296889535616,-1.91747746871669,1.2182326595535278
3734,1,2,Dropout,0.3322785168797984,0.5245845770436031,0.48495011099996554
3735,1,2,Dropout,1.709489354654884,1.4824601594139033,-1.1954741698470366
3736,1,2,Graduate,0.704438324376339,-1.0212684268328929,0.2455466394043556
3737,1,2,Enrolled,-0.0809199693795736,-0.713477949302296,0.4160966552028207
3738,1,2,Enrolled,0.2578533981902368,0.41608479519921293,-0.03581130082963527
3739,1,2,Graduate,-0.2811115277221971,-1.3995976900845697,-0.32687349414025463
3740,3,2,Dropout,-1.7241508028039412,1.600127862343436,-1.682906461680745
3741,1,2,Dropout,0.7724797806551911,0.40263605541523906,-0.17828175597272466
3742,1,2,Enrolled,0.500405733695784,0.05965385940028044,0.05109574059211574
3743,1,2,Graduate,0.7152515048382906,-1.5601119399138978,-1.5439680212362787
3744,1,2,Enrolled,1.265969709033345,0.7861078785429323,1.0326018798162933
3745,3,1,Dropout,-1.8870425964900706,0.24204648817337618,-0.7059701574921917
3746,3,1,Graduate,-5.877711032486793,-1.387466250213623,0.8882025582816458
3747,1,2,Graduate,1.9407361265324143,-1.391133142216814,-1.0425211979794795
3748,3,2,Graduate,-1.5164022152515728,0.9996354892408559,-2.692224464244094
3749,3,1,Dropout,-3.403740165045289,-0.33479191853073514,0.33089292771274686
3750,1,2,Graduate,0.549798905515606,-1.6938665914851754,0.37126740588210827
3751,1,2,Graduate,1.6921833363079155,-0.9687990652469383,-0.6535311381400053
3752,2,3,Graduate,4.668282388275638,-0.5547308761853676,0.9223755361972369
3753,1,2,Graduate,0.14203246428958802,-1.3643704960829255,-0.5079679863384435
3754,1,2,Graduate,1.2915823391983476,-0.7491419073585497,-1.0466427984916213
3755,3,1,Dropout,-1.5277036051077244,3.5964175745818423,-2.096771797963349
3756,1,2,Dropout,1.8585333678257014,-1.2744512712756906,-0.25141162326165917
3757,1,2,Graduate,0.7144865431038414,2.984544198705586,1.5107138463301208
3758,1,2,Graduate,1.7438288939231437,-0.536289775810428,0.14078766070079793
3759,1,2,Enrolled,1.4237026014515615,-0.24540694658398135,-0.7493160001281127
3760,3,1,Dropout,-4.10214051595266,0.287795872213416,1.1415700753207456
3761,2,3,Graduate,6.542537858989819,1.2955047146657368,0.020495064688239938
3762,3,1,Dropout,-3.418572752702564,3.2282751357762196,0.5479084683884676
3763,1,2,Graduate,1.0921297801396055,-1.4049170255364383,-1.1404556656826748
3764,1,2,Graduate,0.48105194852792155,-1.217036043828197,0.198723615671351
3765,1,2,Graduate,0.975952955646014,-0.5736342508881532,-0.8922472460730684
3766,1,2,Graduate,1.726589089532685,-1.2375555268888687,-0.2945830134361735
3767,1,2,Graduate,0.5345946579747016,-2.0287830879443964,-0.30014762861911787
3768,3,1,Dropout,-2.2200132962973904,1.0291951324813562,-1.6772950690590165
3769,1,2,Enrolled,0.37416088154348554,-0.6866002355600034,-1.2620141416239716
3770,1,2,Dropout,0.5330734467579296,-1.9668933107633093,-0.5408934647920887
3771,3,1,Dropout,-3.6760397808289658,-0.38201139125672057,1.954001601141941
3772,1,2,Graduate,0.4846369662636324,-1.0811098885961852,1.524003656589828
3773,1,2,Graduate,0.683003866553371,-1.8555071746762912,-0.900093585636454
3774,3,1,Dropout,-3.3778550669138645,2.55901655174676,-1.3883168926593266
3775,1,2,Graduate,0.6927867489285696,-1.7467104338008377,-1.5626867381263116
3776,1,2,Dropout,-0.05103324319593663,0.6398037761766026,-0.06476880421308971
3777,1,2,Graduate,0.796138481675351,-0.6897914274264344,2.967426521634061
3778,1,2,Graduate,0.3948941408905059,-1.3863960437062923,-0.5160070297425108
3779,1,2,Enrolled,1.118220340664801,-0.7446912777717087,2.8310035433138796
3780,1,2,Enrolled,0.5966252224160318,1.760829786037264,-2.3497076588555283
3781,1,2,Graduate,1.6011319879952095,-1.0593310326575414,-0.3855522701290844
3782,1,2,Graduate,0.5548670492476426,-2.191025422944568,0.38985042561029526
3783,1,2,Graduate,1.2784092959874112,-0.934103999760614,-1.0085794327578161
3784,1,2,Enrolled,1.1282373553349385,-0.9953094750391994,-2.364207301685742
3785,2,3,Dropout,2.126729802427484,3.1173203083967413,1.6751899296166815
3786,1,2,Enrolled,1.2535409473693262,0.10025083063605346,2.36602818470199
3787,3,1,Dropout,-5.743642827461283,-1.5990742449660396,0.6266595279282695
3788,1,2,Dropout,-0.9664183921505161,0.3923959583942307,-1.9748958164879526
3789,1,2,Enrolled,0.449976629113112,0.04005341895012767,1.321532106987579
3790,1,2,Dropout,-0.5720304711732862,0.8876867646989669,-0.18950065887116077
3791,1,2,Graduate,1.7402895356153685,-0.7885534124126437,-0.12891068289000787
3792,1,2,Dropout,-0.0467348985046463,0.4510342041292592,0.7270114780074959
3793,3,1,Dropout,-3.8160942443723433,1.9154679287906624,-1.319344596527529
3794,3,1,Dropout,-3.4933267944910087,-0.10757364485662815,-0.7215528402862712
3795,1,2,Dropout,-0.8074676690289799,0.2391344552340408,-1.6813656764325302
3796,1,2,Graduate,-0.1575230660274952,-0.803918866648954,-1.7409517028782604
3797,1,2,Graduate,0.22985205147959836,-0.22777886236914913,-0.42456023193946835
3798,3,1,Dropout,-2.58633220953274,0.618591153560834,-0.6929225441479441
3799,1,2,Graduate,0.5559103766629824,-0.6036884701907844,0.7245881364607939
3800,3,1,Dropout,-3.5409254515323467,3.0776923728713634,0.9374698945233285
3801,3,1,Dropout,-1.7705183630638242,0.03156674504560126,-1.4022538843498649
3802,1,2,Graduate,1.8034058039427294,-1.6905651921882108,-0.057717587264796054
3803,1,2,Graduate,1.9819377581205124,1.0719035060307123,1.6069590711992445
3804,1,2,Graduate,1.4062757647341586,2.513147268428694,-1.8949357677258072
3805,1,2,Dropout,-0.09643907826180656,-0.525042407532253,-0.8007743378586014
3806,1,2,Dropout,1.2943338954392885,2.247539601364327,-0.1424417294973003
3807,1,2,Graduate,0.49337396573559034,-1.682901560888254,0.5964064386724102
3808,1,2,Graduate,0.07321404302269144,2.985387173919764,2.988915632669534
3809,2,3,Dropout,8.841079248417081,5.242443862965833,1.5500961615239002
3810,1,2,Dropout,0.3830107395126406,2.713769946355024,0.46969626727444064
3811,1,2,Enrolled,0.8840951864377499,-1.5028674742666879,-1.0026715096595122
3812,2,2,Dropout,0.31448675495732314,4.86513787060485,0.02263474033750438
3813,2,3,Graduate,3.4854120446384815,0.16093160481886207,0.43673918110383686
3814,2,2,Graduate,5.521787455076889,1.505637835809452,9.10062746586675
3815,1,2,Graduate,2.3916141330827605,0.05951059815898161,-1.9005929529116183
3816,1,2,Enrolled,1.6347513659889583,-0.9342761695082299,-0.5936270926711381
3817,1,2,Dropout,0.012705171284012549,-0.10147673271103827,-1.6531257460767084
3818,2,3,Graduate,7.02404150285113,0.952896242219421,-0.7344733056640507
3819,3,1,Dropout,-3.921069702110439,-0.283658205823308,1.895414372344224
3820,3,1,Dropout,-4.369426551396833,1.6050540183754156,-1.4540841408707146
3821,1,2,Enrolled,0.5922561482530379,0.08404797800713931,0.7144025377537523
3822,3,1,Dropout,-2.776036187311235,0.5290948212291283,2.6452893835932807
3823,1,2,Graduate,0.48268555382098954,-1.424373946542158,0.15476918898474107
3824,1,2,Dropout,-0.26546896324116465,0.07701648721912975,2.2475022745319015
3825,3,1,Enrolled,-2.3055130450775962,-0.9141187056398775,-0.005415895889995202
3826,3,1,Dropout,-5.767091577948271,-1.1421799141062408,0.16556482857092247
3827,1,2,Dropout,-0.16031269107645846,1.9837131802212273,-0.40360721243086134
3828,1,2,Graduate,0.45259451857985233,-1.3809852181274151,1.5730620617991924
3829,3,1,Dropout,-1.6751471567734237,0.725469265773559,-1.724734310538098
3830,1,2,Dropout,0.8041260748125064,-1.2397738571214667,0.842354994257129
3831,1,2,Graduate,1.3095810546786637,-0.7917596725803525,0.142910568456445
3832,1,2,Enrolled,0.3811554947271487,-0.8733107625009272,-0.16633482794841342
3833,2,2,Enrolled,2.930770188091746,1.9304639149276057,-2.0362928238929543
3834,3,1,Dropout,-3.9559635638296116,-0.1893977589166375,-1.6241709878043178
3835,1,2,Graduate,0.6210191852492774,-0.6336214655519548,-0.2310494196094009
3836,2,2,Dropout,2.51197888997508,2.37120518379262,-1.3850044403725925
3837,3,1,Dropout,-2.5352600123069697,2.1924609528664902,-1.7128893612928842
3838,1,2,Dropout,-0.8290029921501266,0.7350708155012922,0.3434505789214118
3839,1,2,Dropout,-1.2805316243980627,0.4829981528599173,-0.9438847568392764
3840,3,1,Dropout,-6.130010858618224,-0.44252604712835386,-0.5617714392980446
3841,1,2,Enrolled,0.27749146095267213,-0.4339026244902548,-0.4572437438635843
3842,1,2,Enrolled,0.33081578746375734,0.5582188613490724,-0.6232501769505345
3843,3,1,Dropout,-1.2916554549485537,2.6331817607191828,-0.8923603245741842
3844,1,2,Dropout,-1.4650233938271078,-0.7061345875893159,-0.12839530856049677
3845,1,2,Graduate,-0.5046916280305015,-0.5914209703912792,0.7754636520750638
3846,3,1,Dropout,-4.29426049032602,3.466676186807567,1.04784746767406
3847,3,2,Dropout,-1.0865292959483293,1.9834077472698912,-2.0582703147811454
3848,3,1,Dropout,-2.957699467875212,1.879595470585658,-0.3890210226146148
3849,2,2,Dropout,2.2814658049851544,3.7575268552460863,-1.3910948246223405
3850,1,2,Graduate,0.2835319396977517,-0.9090370842899609,-1.146430869542812
3851,3,1,Dropout,-4.026570627712763,3.896017122452129,0.29394857630645177
3852,3,2,Dropout,-0.562938558358745,4.028966748503495,1.663366367712571
3853,3,1,Dropout,-1.8450459624943718,1.1756078281066484,-0.7163009296344577
3854,2,3,Dropout,5.3123484693190655,3.0771823344141893,-1.0150651837490228
3855,3,1,Dropout,-1.683125935009706,2.3357713751275875,-0.08097884375154242
3856,1,2,Graduate,0.6999632343604424,-1.3127348024977847,-0.031978053711118275
3857,1,2,Graduate,0.4360295433680853,0.5639716519816577,0.9040128431157501
3858,2,2,Graduate,0.5732262104043762,4.132135173543731,0.7420210669088377
3859,3,1,Dropout,-3.281224241232285,0.40709859015348204,-1.577204671415896
3860,1,2,Dropout,-0.4713997536136778,1.9993317129542405,1.5536486545576356
3861,1,2,Dropout,0.07411433388768363,2.05245452682035,0.6556027253265593
3862,3,2,Dropout,-2.4119024043341666,-1.8005991325979949,1.7594117071377715
3863,1,2,Graduate,0.13681785551269945,-1.234315307640633,0.6156027524464001
3864,1,2,Graduate,0.3780533744143967,-0.6505195797637199,-0.5387248991205783
3865,3,1,Dropout,-0.8681019675645619,2.9562788416105623,-1.2639284403151112
3866,1,2,Dropout,-0.827375979854233,0.8243968556588226,0.5547828288403819
3867,3,1,Dropout,-2.4826810854078603,1.5154177390629882,-1.1155909959366543
3868,1,2,Graduate,1.5661682790540823,-0.3558897398089621,1.2523978220607566
3869,1,2,Graduate,0.8125127916682003,-0.35684105076944855,0.7377399359704256
3870,1,2,Dropout,-0.3410128071699783,2.859991192500748,-0.5329321270245423
3871,1,2,Graduate,0.6596775932432645,-0.4793825923813785,1.184467974439667
3872,1,2,Graduate,-0.1553257036263173,-0.7175109572892465,-0.6100020769771611
3873,1,2,Graduate,0.7579863684954607,0.6825254374477134,-1.359096212120338
3874,3,1,Dropout,-1.9152494103100521,0.32568682018712825,-1.2556650813893038
3875,3,1,Dropout,-3.9764339067683685,4.290844894614956,-1.936593068221896
3876,3,1,Dropout,-2.457678199515492,5.7814953141905905,-4.343208105058549
3877,1,2,Dropout,1.426711593833369,-0.7895907202907018,0.7717487026558213
3878,1,2,Graduate,2.1268891920446498,-1.685372797140926,0.0209366331495477
3879,1,2,Graduate,1.2465695457099695,-0.9740552492713203,-2.190480953686399
3880,1,2,Graduate,-0.5007664641335806,0.13143632137532904,3.7320344531304013
3881,1,2,Graduate,0.7037517840597027,-0.9266689533990455,-1.4694936880549292
3882,1,2,Graduate,0.6961554144562938,-1.6220120317392224,-1.8509814872409642
3883,1,2,Dropout,-0.59002596959067,0.548228680883845,-1.420629926097214
3884,1,2,Graduate,0.18313159076824884,-1.5752942831963141,-0.8124835087659952
3885,1,2,Graduate,1.8802286560019787,0.7856647438880555,2.0325108932062994
3886,1,2,Graduate,0.5062579245490162,-0.27016805852588494,-0.9205460910461629
3887,1,2,Enrolled,0.7193332445144074,-1.8653254746712595,-0.8384799080681766
3888,1,2,Enrolled,0.38377195174231316,-0.465273306862948,-2.3150559069401777
3889,1,2,Graduate,0.056895145219730936,-0.7688853759301038,0.42097767678108566
3890,1,2,Graduate,1.6369200624847464,-1.4922456649501947,-0.7955828304179987
3891,1,2,Enrolled,0.8432017712714575,-0.2399009767006869,-1.0887687222827265
3892,1,2,Enrolled,0.5922259804524846,-1.4662951344545558,-0.5604781164831233
3893,1,2,Graduate,0.256026292564217,-1.978054920394482,0.017695614662891553
3894,3,2,Dropout,-0.6600558944580938,3.0016436515417593,-2.1993149483176806
3895,1,2,Enrolled,0.9616994027275211,-0.46961414541169233,-1.2634443638670274
3896,1,2,Graduate,0.8490796261911437,-1.5773032708542074,0.0019928056830638297
3897,3,1,Enrolled,-2.161713510135468,0.0016473598388248897,-0.8707412984600899
3898,1,2,Graduate,1.4218181437747366,-1.261832491110794,-0.05397501303335719
3899,1,2,Graduate,0.2747019282393263,-0.28318866971647744,-0.33481869219545907
3900,1,2,Enrolled,1.2389022267604648,2.5546065110757894,-0.26071620274460705
3901,1,2,Graduate,1.1380078214105436,-1.8241872422283805,0.3652386718297087
3902,1,2,Enrolled,0.5204730450958712,-1.0222466342311496,-1.0729817576695635
3903,1,2,Enrolled,-0.14627544870186399,-0.0034961996395470787,0.997566917784028
3904,1,2,Dropout,-0.13395793591173838,1.8823336636370243,-0.43454818383667815
3905,3,1,Dropout,-2.5920916171309067,0.8763108113822301,-0.46217234668794294
3906,1,2,Graduate,0.7316044200042591,0.7902958677310358,-1.4288562049808065
3907,1,2,Graduate,1.821811436729242,-1.264419409024691,-1.1755937199707107
3908,1,2,Enrolled,0.7687467792038466,-0.6278979843228261,0.42003690906618674
3909,1,2,Graduate,0.6472953897617858,0.7970550939968495,-0.21399003768772554
3910,3,1,Dropout,-3.2773896068986876,0.8239788240099976,-1.8203392877818896
3911,1,2,Enrolled,0.4915293857944815,-1.1696074919424841,0.14110492214736006
